,Beautiful,Confusing,Courageous,Fascinating,Funny,Informative,Ingenious,Inspiring,Jaw-dropping,Longwinded,OK,Obnoxious,Persuasive,Unconvincing,talk_id
1556,42.0,14.0,12.0,118.0,4.0,78.0,76.0,108.0,20.0,9.0,69.0,10.0,20.0,109.0,1557.0
1557,59.0,3.0,176.0,61.0,4.0,44.0,129.0,421.0,50.0,0.0,9.0,0.0,65.0,3.0,1558.0
1558,78.0,20.0,15.0,76.0,10.0,19.0,18.0,74.0,31.0,45.0,45.0,35.0,6.0,28.0,1559.0
1559,22.0,5.0,30.0,96.0,4.0,128.0,123.0,134.0,16.0,8.0,49.0,4.0,37.0,8.0,1560.0
1560,88.0,16.0,9.0,298.0,140.0,38.0,207.0,100.0,197.0,10.0,56.0,19.0,7.0,36.0,1561.0
1561,11.0,32.0,11.0,103.0,17.0,251.0,45.0,150.0,7.0,34.0,162.0,16.0,208.0,60.0,1562.0
1562,28.0,14.0,26.0,170.0,177.0,166.0,173.0,273.0,17.0,30.0,115.0,78.0,77.0,64.0,1563.0
1563,93.0,10.0,12.0,152.0,2.0,241.0,28.0,129.0,13.0,6.0,46.0,0.0,28.0,9.0,1564.0
1564,362.0,13.0,1481.0,742.0,27.0,588.0,119.0,1417.0,199.0,31.0,55.0,7.0,175.0,28.0,1565.0
1565,259.0,4.0,66.0,249.0,6.0,19.0,44.0,296.0,374.0,10.0,11.0,2.0,10.0,1.0,1566.0
1566,74.0,3.0,413.0,155.0,4.0,278.0,18.0,742.0,84.0,19.0,32.0,10.0,383.0,11.0,1567.0
1567,128.0,6.0,52.0,196.0,49.0,60.0,338.0,364.0,52.0,2.0,17.0,1.0,34.0,4.0,1568.0
1568,105.0,33.0,31.0,1134.0,422.0,2113.0,144.0,472.0,99.0,60.0,207.0,13.0,964.0,34.0,1569.0
1569,11.0,5.0,9.0,269.0,86.0,166.0,157.0,70.0,188.0,6.0,19.0,20.0,24.0,17.0,1570.0
1570,111.0,0.0,195.0,46.0,2.0,36.0,23.0,358.0,19.0,5.0,22.0,2.0,49.0,16.0,1571.0
1571,124.0,10.0,11.0,502.0,523.0,284.0,117.0,339.0,100.0,14.0,50.0,7.0,56.0,11.0,1572.0
1572,697.0,68.0,888.0,3904.0,438.0,5248.0,510.0,4678.0,645.0,71.0,347.0,56.0,1994.0,230.0,1573.0
1573,24.0,38.0,165.0,162.0,16.0,611.0,27.0,189.0,64.0,112.0,187.0,87.0,409.0,204.0,1574.0
1574,600.0,9.0,63.0,462.0,50.0,21.0,342.0,356.0,142.0,8.0,66.0,18.0,13.0,28.0,1575.0
1575,107.0,4.0,36.0,325.0,15.0,243.0,42.0,381.0,63.0,16.0,12.0,8.0,199.0,25.0,1576.0
1576,145.0,4.0,17.0,80.0,2.0,49.0,54.0,125.0,10.0,5.0,18.0,6.0,6.0,4.0,1577.0
1577,125.0,0.0,79.0,86.0,67.0,43.0,12.0,287.0,17.0,7.0,19.0,0.0,23.0,0.0,1578.0
1578,7.0,2.0,17.0,43.0,4.0,240.0,18.0,55.0,8.0,12.0,30.0,0.0,142.0,20.0,1579.0
1579,146.0,79.0,84.0,1660.0,1864.0,411.0,714.0,221.0,1873.0,35.0,143.0,19.0,418.0,21.0,1580.0
1580,41.0,17.0,25.0,274.0,134.0,812.0,47.0,97.0,110.0,14.0,65.0,22.0,278.0,6.0,1581.0
1581,225.0,10.0,83.0,553.0,27.0,1128.0,29.0,589.0,144.0,19.0,54.0,21.0,719.0,13.0,1582.0
1582,46.0,12.0,0.0,196.0,3.0,165.0,155.0,49.0,60.0,7.0,34.0,1.0,20.0,10.0,1583.0
1583,52.0,12.0,59.0,511.0,7.0,334.0,473.0,396.0,200.0,10.0,41.0,11.0,297.0,37.0,1584.0
1584,6.0,9.0,32.0,58.0,4.0,81.0,68.0,153.0,20.0,45.0,35.0,19.0,157.0,98.0,1585.0
1585,34.0,24.0,382.0,1199.0,32.0,1369.0,99.0,273.0,289.0,58.0,145.0,46.0,552.0,46.0,1586.0
1586,52.0,12.0,50.0,258.0,179.0,329.0,154.0,514.0,19.0,25.0,46.0,6.0,347.0,10.0,1587.0
1587,49.0,23.0,12.0,68.0,17.0,241.0,45.0,187.0,2.0,59.0,171.0,1.0,270.0,36.0,1588.0
1588,55.0,12.0,37.0,470.0,54.0,660.0,118.0,199.0,59.0,60.0,64.0,13.0,273.0,33.0,1589.0
1589,740.0,21.0,2309.0,124.0,5.0,535.0,32.0,1455.0,122.0,62.0,110.0,18.0,364.0,54.0,1590.0
1590,90.0,19.0,42.0,625.0,36.0,495.0,163.0,325.0,71.0,69.0,100.0,42.0,182.0,171.0,1591.0
1591,76.0,27.0,25.0,213.0,6.0,221.0,17.0,108.0,33.0,58.0,91.0,31.0,43.0,90.0,1592.0
1592,153.0,16.0,224.0,580.0,1717.0,549.0,814.0,760.0,73.0,43.0,104.0,94.0,248.0,80.0,1593.0
1593,438.0,4.0,3.0,256.0,21.0,79.0,116.0,131.0,78.0,42.0,123.0,11.0,5.0,33.0,1594.0
1594,28.0,30.0,48.0,53.0,4.0,171.0,18.0,162.0,8.0,26.0,106.0,15.0,140.0,75.0,1595.0
1595,17.0,26.0,55.0,75.0,6.0,252.0,45.0,416.0,9.0,99.0,89.0,33.0,290.0,216.0,1596.0
1596,89.0,13.0,127.0,166.0,9.0,277.0,57.0,441.0,42.0,20.0,33.0,3.0,482.0,59.0,1597.0
1597,40.0,2.0,41.0,148.0,49.0,207.0,172.0,289.0,26.0,4.0,17.0,0.0,182.0,11.0,1598.0
1598,13.0,6.0,52.0,49.0,4.0,189.0,17.0,91.0,5.0,3.0,37.0,9.0,100.0,38.0,1599.0
1599,23.0,2.0,98.0,181.0,10.0,198.0,195.0,275.0,40.0,8.0,16.0,1.0,229.0,10.0,1600.0
1600,7.0,6.0,4.0,74.0,17.0,104.0,47.0,54.0,7.0,19.0,52.0,12.0,22.0,37.0,1601.0
1601,19.0,9.0,21.0,92.0,55.0,310.0,33.0,243.0,15.0,12.0,41.0,10.0,272.0,19.0,1602.0
1602,152.0,7.0,169.0,29.0,8.0,19.0,12.0,214.0,7.0,25.0,45.0,6.0,32.0,28.0,1603.0
1603,219.0,4.0,43.0,559.0,16.0,279.0,178.0,305.0,131.0,13.0,36.0,5.0,32.0,13.0,1604.0
1604,6.0,20.0,74.0,205.0,20.0,632.0,44.0,97.0,99.0,22.0,42.0,10.0,336.0,16.0,1605.0
1605,197.0,56.0,41.0,233.0,656.0,63.0,255.0,265.0,43.0,14.0,87.0,11.0,45.0,45.0,1606.0
1606,14.0,0.0,44.0,41.0,3.0,184.0,21.0,283.0,10.0,7.0,32.0,14.0,231.0,17.0,1607.0
1607,12.0,7.0,13.0,66.0,3.0,180.0,14.0,95.0,11.0,9.0,58.0,12.0,97.0,56.0,1608.0
1608,265.0,27.0,63.0,328.0,301.0,157.0,116.0,204.0,26.0,48.0,109.0,21.0,109.0,73.0,1609.0
1609,63.0,29.0,7.0,443.0,14.0,318.0,59.0,84.0,108.0,18.0,58.0,4.0,43.0,12.0,1610.0
1610,70.0,6.0,14.0,78.0,3.0,70.0,105.0,166.0,13.0,4.0,52.0,3.0,29.0,13.0,1611.0
1611,21.0,32.0,61.0,121.0,11.0,261.0,37.0,109.0,27.0,41.0,53.0,36.0,281.0,141.0,1612.0
1612,1.0,5.0,3.0,74.0,0.0,182.0,57.0,29.0,23.0,12.0,24.0,2.0,84.0,5.0,1613.0
1613,111.0,52.0,36.0,139.0,2.0,83.0,27.0,295.0,19.0,63.0,90.0,17.0,178.0,83.0,1614.0
1614,71.0,7.0,85.0,151.0,3.0,157.0,5.0,121.0,28.0,10.0,39.0,17.0,40.0,28.0,1615.0
1615,145.0,23.0,93.0,161.0,33.0,109.0,63.0,353.0,15.0,36.0,159.0,17.0,38.0,44.0,1616.0
1616,3.0,6.0,193.0,364.0,8.0,833.0,63.0,50.0,156.0,16.0,40.0,14.0,327.0,9.0,1617.0
1617,97.0,10.0,67.0,90.0,5.0,297.0,19.0,277.0,9.0,26.0,120.0,16.0,180.0,28.0,1618.0
1618,50.0,3.0,51.0,245.0,0.0,82.0,186.0,316.0,241.0,5.0,18.0,18.0,29.0,9.0,1619.0
1619,15.0,10.0,431.0,145.0,11.0,702.0,36.0,196.0,154.0,31.0,52.0,42.0,495.0,47.0,1620.0
1620,451.0,20.0,34.0,1050.0,234.0,898.0,243.0,796.0,115.0,17.0,194.0,37.0,125.0,34.0,1621.0
1621,51.0,28.0,132.0,175.0,9.0,434.0,48.0,281.0,47.0,27.0,59.0,26.0,413.0,101.0,1622.0
1622,116.0,3.0,108.0,71.0,51.0,69.0,26.0,331.0,6.0,3.0,22.0,2.0,58.0,12.0,1623.0
1623,51.0,2.0,100.0,67.0,6.0,151.0,33.0,317.0,10.0,1.0,72.0,2.0,139.0,19.0,1624.0
1624,4.0,4.0,30.0,56.0,1.0,119.0,28.0,141.0,13.0,6.0,24.0,4.0,148.0,2.0,1625.0
1625,41.0,6.0,17.0,82.0,398.0,23.0,77.0,96.0,7.0,6.0,66.0,21.0,19.0,22.0,1626.0
1626,10.0,0.0,10.0,99.0,8.0,121.0,115.0,108.0,9.0,2.0,5.0,0.0,56.0,0.0,1627.0
1627,36.0,3.0,23.0,150.0,3.0,182.0,129.0,71.0,72.0,1.0,18.0,3.0,52.0,12.0,1628.0
1628,67.0,3.0,114.0,151.0,27.0,56.0,105.0,312.0,112.0,5.0,13.0,6.0,24.0,3.0,1629.0
1629,9.0,3.0,37.0,148.0,2.0,118.0,229.0,182.0,68.0,4.0,22.0,2.0,81.0,16.0,1630.0
1630,41.0,13.0,10.0,225.0,229.0,566.0,64.0,195.0,10.0,29.0,127.0,1.0,155.0,35.0,1631.0
1631,16.0,4.0,25.0,68.0,5.0,225.0,19.0,97.0,5.0,76.0,52.0,16.0,100.0,24.0,1632.0
1632,115.0,37.0,40.0,1362.0,96.0,1404.0,370.0,274.0,270.0,56.0,85.0,25.0,476.0,107.0,1633.0
1633,1732.0,19.0,211.0,418.0,27.0,219.0,101.0,3065.0,62.0,111.0,168.0,22.0,662.0,69.0,1634.0
1634,13.0,5.0,20.0,40.0,3.0,84.0,86.0,102.0,15.0,5.0,21.0,1.0,97.0,7.0,1635.0
1635,33.0,3.0,7.0,418.0,9.0,219.0,355.0,161.0,274.0,8.0,31.0,13.0,39.0,6.0,1636.0
1636,249.0,21.0,338.0,75.0,180.0,151.0,55.0,773.0,12.0,5.0,116.0,27.0,442.0,69.0,1637.0
1637,18.0,2.0,18.0,77.0,13.0,64.0,145.0,152.0,18.0,3.0,58.0,3.0,16.0,10.0,1638.0
1638,37.0,5.0,83.0,135.0,8.0,202.0,162.0,396.0,30.0,11.0,31.0,14.0,302.0,58.0,1639.0
1639,553.0,7.0,100.0,205.0,75.0,68.0,8.0,776.0,36.0,6.0,81.0,5.0,61.0,8.0,1640.0
1640,193.0,3.0,114.0,136.0,20.0,48.0,174.0,521.0,38.0,7.0,30.0,3.0,49.0,1.0,1641.0
1641,93.0,1.0,21.0,144.0,1.0,84.0,2.0,66.0,23.0,4.0,28.0,7.0,9.0,6.0,1642.0
1642,239.0,11.0,163.0,422.0,33.0,250.0,127.0,664.0,46.0,63.0,154.0,34.0,270.0,190.0,1643.0
1643,14.0,16.0,36.0,168.0,19.0,515.0,20.0,74.0,22.0,40.0,114.0,11.0,84.0,25.0,1644.0
1644,5.0,9.0,27.0,12.0,3.0,83.0,8.0,47.0,3.0,16.0,46.0,11.0,24.0,50.0,1645.0
1645,12.0,7.0,9.0,130.0,1.0,286.0,53.0,135.0,12.0,31.0,60.0,7.0,63.0,68.0,1646.0
1646,1710.0,34.0,3178.0,1253.0,142.0,2227.0,171.0,4031.0,282.0,112.0,145.0,30.0,442.0,30.0,1647.0
1647,29.0,4.0,20.0,53.0,1.0,95.0,108.0,164.0,19.0,2.0,28.0,8.0,20.0,1.0,1648.0
1648,96.0,21.0,111.0,578.0,96.0,1103.0,87.0,846.0,238.0,37.0,138.0,40.0,663.0,131.0,1649.0
1649,224.0,10.0,949.0,371.0,206.0,46.0,16.0,1947.0,377.0,50.0,70.0,22.0,218.0,19.0,1650.0
1650,5.0,1.0,54.0,70.0,113.0,144.0,72.0,311.0,16.0,22.0,27.0,9.0,106.0,5.0,1651.0
1651,1107.0,5.0,2111.0,580.0,2779.0,175.0,97.0,3420.0,269.0,14.0,50.0,22.0,180.0,9.0,1652.0
1652,245.0,26.0,135.0,79.0,41.0,124.0,21.0,470.0,11.0,33.0,82.0,33.0,160.0,103.0,1653.0
1653,9.0,4.0,43.0,117.0,13.0,190.0,808.0,112.0,46.0,2.0,20.0,2.0,368.0,10.0,1654.0
1654,128.0,42.0,168.0,352.0,65.0,1838.0,70.0,1026.0,48.0,53.0,215.0,30.0,835.0,206.0,1655.0
1655,23.0,11.0,16.0,97.0,2.0,100.0,95.0,57.0,25.0,19.0,50.0,1.0,16.0,32.0,1656.0
1656,211.0,6.0,10.0,229.0,11.0,47.0,224.0,164.0,47.0,3.0,58.0,11.0,14.0,39.0,1657.0
1657,31.0,7.0,44.0,46.0,5.0,154.0,25.0,222.0,6.0,17.0,133.0,27.0,129.0,101.0,1658.0
1658,28.0,1.0,17.0,356.0,6.0,257.0,453.0,211.0,154.0,11.0,23.0,4.0,101.0,1.0,1659.0
1659,31.0,8.0,179.0,38.0,15.0,92.0,12.0,453.0,12.0,22.0,30.0,23.0,124.0,34.0,1660.0
1660,64.0,20.0,21.0,59.0,125.0,53.0,26.0,118.0,4.0,18.0,68.0,19.0,33.0,25.0,1661.0
1661,123.0,4.0,24.0,630.0,239.0,113.0,388.0,327.0,150.0,10.0,44.0,1.0,65.0,21.0,1662.0
1662,94.0,30.0,287.0,155.0,24.0,449.0,25.0,250.0,29.0,80.0,114.0,37.0,203.0,94.0,1663.0
1663,14.0,11.0,22.0,59.0,3.0,185.0,10.0,105.0,18.0,9.0,20.0,6.0,109.0,34.0,1664.0
1664,85.0,92.0,241.0,703.0,116.0,991.0,383.0,1368.0,101.0,38.0,162.0,16.0,953.0,65.0,1665.0
1665,87.0,13.0,348.0,50.0,596.0,55.0,68.0,381.0,20.0,15.0,99.0,17.0,40.0,27.0,1666.0
1666,39.0,3.0,25.0,284.0,76.0,338.0,167.0,483.0,16.0,12.0,45.0,6.0,223.0,20.0,1667.0
1667,13.0,8.0,51.0,119.0,5.0,359.0,131.0,122.0,15.0,16.0,43.0,2.0,248.0,25.0,1668.0
1668,42.0,12.0,158.0,46.0,44.0,35.0,26.0,283.0,13.0,11.0,79.0,66.0,63.0,24.0,1669.0
1669,43.0,6.0,0.0,252.0,23.0,293.0,61.0,59.0,11.0,23.0,71.0,2.0,53.0,34.0,1670.0
1670,179.0,7.0,79.0,157.0,34.0,41.0,68.0,551.0,74.0,9.0,42.0,29.0,34.0,29.0,1671.0
1671,38.0,1.0,240.0,41.0,0.0,110.0,6.0,240.0,14.0,4.0,30.0,9.0,88.0,11.0,1672.0
1672,11.0,1.0,8.0,84.0,14.0,136.0,93.0,52.0,16.0,9.0,29.0,4.0,9.0,10.0,1673.0
1673,13.0,15.0,21.0,53.0,8.0,93.0,33.0,94.0,4.0,25.0,60.0,18.0,27.0,51.0,1674.0
1674,29.0,188.0,32.0,465.0,7.0,453.0,266.0,192.0,118.0,145.0,164.0,48.0,105.0,366.0,1675.0
1675,158.0,8.0,4.0,322.0,438.0,24.0,282.0,164.0,25.0,9.0,46.0,4.0,7.0,28.0,1676.0
1676,20.0,17.0,81.0,66.0,6.0,251.0,32.0,206.0,10.0,26.0,31.0,6.0,263.0,35.0,1677.0
1677,42.0,10.0,44.0,189.0,43.0,607.0,82.0,339.0,38.0,43.0,38.0,7.0,341.0,27.0,1678.0
1678,8.0,10.0,13.0,35.0,18.0,246.0,18.0,157.0,8.0,13.0,51.0,4.0,162.0,24.0,1679.0
1679,160.0,1.0,17.0,162.0,8.0,96.0,136.0,236.0,72.0,5.0,37.0,3.0,26.0,3.0,1680.0
1680,472.0,101.0,72.0,367.0,527.0,207.0,177.0,646.0,26.0,51.0,289.0,38.0,250.0,148.0,1681.0
1681,19.0,8.0,8.0,130.0,8.0,186.0,133.0,61.0,22.0,12.0,44.0,13.0,17.0,5.0,1682.0
1682,64.0,42.0,160.0,199.0,18.0,839.0,98.0,1131.0,14.0,147.0,658.0,21.0,465.0,193.0,1683.0
1683,95.0,28.0,288.0,505.0,226.0,798.0,87.0,246.0,59.0,17.0,87.0,28.0,498.0,101.0,1684.0
1684,491.0,16.0,986.0,124.0,316.0,99.0,33.0,1222.0,29.0,32.0,86.0,38.0,329.0,56.0,1685.0
1685,88.0,2.0,25.0,318.0,4.0,352.0,121.0,430.0,135.0,6.0,22.0,8.0,94.0,6.0,1686.0
1686,10.0,14.0,20.0,59.0,20.0,197.0,82.0,215.0,6.0,13.0,64.0,23.0,94.0,45.0,1687.0
1687,12.0,18.0,69.0,113.0,15.0,102.0,68.0,84.0,13.0,21.0,46.0,33.0,104.0,148.0,1688.0
1688,161.0,27.0,45.0,366.0,34.0,388.0,82.0,382.0,22.0,9.0,186.0,8.0,105.0,27.0,1689.0
1689,20.0,13.0,127.0,103.0,2.0,471.0,71.0,138.0,26.0,22.0,86.0,8.0,198.0,107.0,1690.0
1690,32.0,9.0,40.0,207.0,14.0,139.0,77.0,106.0,176.0,12.0,33.0,5.0,28.0,15.0,1691.0
1691,19.0,59.0,18.0,227.0,9.0,542.0,73.0,192.0,10.0,58.0,48.0,13.0,100.0,45.0,1692.0
1692,10.0,5.0,122.0,85.0,10.0,570.0,11.0,40.0,87.0,4.0,54.0,7.0,152.0,14.0,1693.0
1693,19.0,50.0,6.0,54.0,29.0,40.0,33.0,15.0,10.0,9.0,148.0,31.0,2.0,108.0,1694.0
1694,152.0,5.0,58.0,749.0,63.0,450.0,1657.0,953.0,639.0,18.0,50.0,9.0,113.0,15.0,1695.0
1695,113.0,28.0,36.0,463.0,24.0,438.0,405.0,514.0,64.0,17.0,49.0,7.0,52.0,31.0,1696.0
1696,221.0,20.0,299.0,87.0,15.0,208.0,31.0,660.0,14.0,33.0,127.0,24.0,298.0,105.0,1697.0
1697,128.0,18.0,46.0,265.0,167.0,457.0,121.0,395.0,31.0,19.0,166.0,42.0,111.0,66.0,1698.0
1698,51.0,18.0,35.0,397.0,609.0,562.0,45.0,40.0,36.0,23.0,142.0,30.0,17.0,24.0,1699.0
1699,78.0,42.0,37.0,190.0,56.0,258.0,77.0,220.0,27.0,51.0,90.0,38.0,248.0,33.0,1700.0
1700,36.0,8.0,48.0,220.0,16.0,328.0,37.0,223.0,19.0,14.0,75.0,3.0,171.0,24.0,1701.0
1701,80.0,21.0,1844.0,285.0,33.0,1361.0,75.0,1208.0,199.0,30.0,65.0,31.0,446.0,59.0,1702.0
1702,754.0,13.0,804.0,1176.0,185.0,489.0,57.0,2714.0,301.0,38.0,137.0,5.0,184.0,19.0,1703.0
1703,20.0,11.0,207.0,39.0,12.0,274.0,17.0,200.0,79.0,16.0,70.0,10.0,179.0,31.0,1704.0
1704,14.0,103.0,75.0,35.0,39.0,279.0,6.0,21.0,12.0,96.0,80.0,150.0,61.0,655.0,1705.0
1705,46.0,24.0,87.0,415.0,24.0,684.0,89.0,677.0,34.0,47.0,187.0,17.0,69.0,39.0,1706.0
1706,900.0,16.0,920.0,212.0,25.0,239.0,14.0,1538.0,70.0,22.0,75.0,19.0,124.0,32.0,1707.0
1707,106.0,9.0,31.0,260.0,27.0,254.0,97.0,437.0,32.0,64.0,75.0,11.0,90.0,40.0,1708.0
1708,81.0,10.0,16.0,1831.0,965.0,1031.0,274.0,155.0,455.0,5.0,132.0,8.0,106.0,6.0,1709.0
1709,12.0,8.0,8.0,165.0,167.0,454.0,40.0,20.0,14.0,72.0,159.0,38.0,64.0,72.0,1710.0
1710,1909.0,14.0,705.0,1597.0,35.0,775.0,1105.0,2836.0,789.0,11.0,121.0,10.0,129.0,12.0,1711.0
1711,700.0,23.0,968.0,125.0,23.0,234.0,17.0,683.0,45.0,16.0,107.0,31.0,81.0,46.0,1712.0
1712,28.0,47.0,15.0,12.0,179.0,8.0,23.0,28.0,3.0,26.0,53.0,29.0,13.0,38.0,1713.0
1713,276.0,88.0,40.0,801.0,28.0,516.0,66.0,212.0,160.0,16.0,188.0,17.0,42.0,141.0,1714.0
1714,251.0,7.0,138.0,375.0,42.0,380.0,45.0,955.0,54.0,18.0,64.0,42.0,173.0,12.0,1715.0
1715,49.0,19.0,72.0,340.0,46.0,1133.0,81.0,120.0,73.0,47.0,194.0,22.0,273.0,44.0,1716.0
1716,95.0,4.0,191.0,31.0,6.0,106.0,32.0,532.0,11.0,23.0,66.0,10.0,253.0,42.0,1717.0
1717,275.0,10.0,113.0,243.0,19.0,372.0,57.0,750.0,5.0,31.0,130.0,18.0,151.0,5.0,1718.0
1718,260.0,20.0,107.0,226.0,69.0,376.0,109.0,1011.0,51.0,35.0,204.0,42.0,490.0,121.0,1719.0
1719,2341.0,9.0,52.0,2591.0,20.0,977.0,201.0,1139.0,704.0,30.0,97.0,15.0,31.0,35.0,1720.0
1720,77.0,3.0,43.0,57.0,13.0,157.0,89.0,169.0,6.0,3.0,33.0,0.0,31.0,1.0,1721.0
1721,220.0,7.0,295.0,44.0,9.0,18.0,1.0,348.0,16.0,17.0,24.0,12.0,22.0,12.0,1722.0
1722,356.0,59.0,121.0,383.0,9.0,169.0,49.0,829.0,20.0,50.0,311.0,35.0,201.0,183.0,1723.0
1723,214.0,29.0,179.0,192.0,104.0,297.0,62.0,610.0,15.0,135.0,245.0,50.0,276.0,97.0,1724.0
1724,91.0,15.0,117.0,135.0,1.0,345.0,22.0,216.0,14.0,6.0,25.0,16.0,128.0,19.0,1725.0
1725,45.0,2.0,10.0,356.0,8.0,333.0,235.0,259.0,94.0,8.0,61.0,6.0,37.0,14.0,1726.0
1726,59.0,15.0,9.0,138.0,21.0,376.0,60.0,84.0,5.0,56.0,123.0,8.0,8.0,19.0,1727.0
1727,196.0,27.0,64.0,187.0,8.0,167.0,49.0,637.0,18.0,75.0,166.0,16.0,161.0,22.0,1728.0
1728,57.0,8.0,41.0,228.0,19.0,373.0,291.0,222.0,38.0,19.0,34.0,6.0,75.0,22.0,1729.0
1729,27.0,21.0,30.0,321.0,27.0,444.0,396.0,107.0,50.0,27.0,57.0,15.0,118.0,14.0,1730.0
1730,45.0,19.0,15.0,328.0,33.0,141.0,387.0,232.0,87.0,3.0,60.0,0.0,22.0,18.0,1731.0
1731,893.0,11.0,616.0,311.0,165.0,251.0,77.0,2957.0,35.0,47.0,232.0,17.0,408.0,60.0,1732.0
1732,58.0,14.0,29.0,358.0,12.0,1038.0,38.0,233.0,12.0,26.0,106.0,39.0,203.0,113.0,1733.0
1733,44.0,3.0,61.0,1387.0,116.0,1435.0,217.0,403.0,211.0,24.0,109.0,17.0,293.0,35.0,1734.0
1734,56.0,7.0,71.0,201.0,22.0,244.0,355.0,373.0,94.0,2.0,33.0,4.0,48.0,3.0,1735.0
1735,59.0,19.0,31.0,194.0,1.0,510.0,46.0,113.0,27.0,24.0,59.0,17.0,244.0,16.0,1736.0
1736,141.0,43.0,82.0,101.0,483.0,32.0,141.0,135.0,48.0,73.0,121.0,60.0,9.0,38.0,1737.0
1737,379.0,17.0,1084.0,137.0,32.0,479.0,39.0,1285.0,20.0,25.0,66.0,22.0,475.0,26.0,1738.0
1738,87.0,31.0,14.0,182.0,518.0,79.0,147.0,83.0,67.0,29.0,189.0,49.0,23.0,123.0,1739.0
1739,9.0,16.0,105.0,69.0,13.0,190.0,15.0,129.0,4.0,3.0,50.0,6.0,124.0,29.0,1740.0
1740,169.0,47.0,16.0,419.0,1129.0,505.0,430.0,156.0,60.0,42.0,172.0,20.0,14.0,26.0,1741.0
1741,309.0,24.0,14.0,279.0,167.0,211.0,158.0,238.0,32.0,43.0,129.0,31.0,42.0,53.0,1742.0
1742,11.0,17.0,162.0,161.0,14.0,529.0,73.0,68.0,170.0,33.0,74.0,6.0,278.0,17.0,1743.0
1743,36.0,20.0,8.0,206.0,7.0,322.0,79.0,72.0,16.0,20.0,75.0,6.0,43.0,34.0,1744.0
1744,392.0,12.0,1006.0,269.0,28.0,703.0,12.0,1488.0,85.0,21.0,94.0,7.0,362.0,27.0,1745.0
1745,14.0,6.0,17.0,262.0,11.0,496.0,20.0,41.0,9.0,32.0,93.0,10.0,85.0,6.0,1746.0
1746,701.0,16.0,29.0,482.0,548.0,50.0,196.0,283.0,169.0,24.0,112.0,17.0,16.0,39.0,1747.0
1747,1149.0,20.0,789.0,1293.0,50.0,1825.0,645.0,8569.0,154.0,45.0,190.0,24.0,1734.0,81.0,1748.0
1748,22.0,7.0,22.0,88.0,17.0,390.0,27.0,158.0,8.0,14.0,69.0,3.0,168.0,8.0,1749.0
1749,2023.0,35.0,1546.0,296.0,174.0,221.0,84.0,2677.0,111.0,85.0,115.0,38.0,178.0,53.0,1750.0
1750,23.0,20.0,11.0,99.0,22.0,223.0,36.0,101.0,11.0,25.0,112.0,86.0,68.0,131.0,1751.0
1751,81.0,5.0,254.0,50.0,6.0,160.0,14.0,311.0,17.0,9.0,30.0,24.0,58.0,13.0,1752.0
1752,174.0,9.0,357.0,305.0,9.0,551.0,16.0,496.0,233.0,21.0,45.0,15.0,127.0,14.0,1753.0
1753,90.0,6.0,17.0,104.0,39.0,312.0,45.0,167.0,2.0,17.0,64.0,6.0,150.0,13.0,1754.0
1754,156.0,19.0,123.0,199.0,9.0,268.0,8.0,221.0,10.0,9.0,179.0,33.0,46.0,92.0,1755.0
1755,13.0,5.0,24.0,85.0,12.0,174.0,80.0,97.0,8.0,14.0,16.0,3.0,46.0,8.0,1756.0
1756,688.0,7.0,145.0,262.0,38.0,112.0,33.0,867.0,25.0,18.0,67.0,16.0,24.0,13.0,1757.0
1757,31.0,36.0,23.0,399.0,24.0,475.0,151.0,222.0,180.0,27.0,119.0,10.0,58.0,63.0,1758.0
1758,149.0,58.0,44.0,1017.0,259.0,1415.0,200.0,825.0,45.0,26.0,329.0,16.0,555.0,45.0,1759.0
1759,246.0,25.0,11.0,190.0,31.0,91.0,27.0,138.0,11.0,43.0,121.0,32.0,67.0,49.0,1760.0
1760,82.0,2.0,7.0,264.0,74.0,171.0,150.0,96.0,41.0,4.0,29.0,6.0,23.0,2.0,1761.0
1761,65.0,15.0,67.0,58.0,3.0,149.0,11.0,212.0,2.0,11.0,34.0,9.0,62.0,9.0,1762.0
1762,318.0,6.0,247.0,300.0,815.0,793.0,251.0,432.0,48.0,15.0,65.0,12.0,578.0,14.0,1763.0
1763,161.0,38.0,243.0,434.0,75.0,817.0,110.0,604.0,27.0,30.0,188.0,12.0,404.0,33.0,1764.0
1764,30.0,2.0,367.0,64.0,9.0,463.0,4.0,231.0,108.0,5.0,29.0,19.0,214.0,22.0,1765.0
1765,51.0,10.0,111.0,120.0,96.0,117.0,107.0,540.0,9.0,18.0,60.0,10.0,116.0,21.0,1766.0
1766,34.0,11.0,4.0,216.0,230.0,136.0,47.0,87.0,10.0,8.0,49.0,6.0,25.0,13.0,1767.0
1767,20.0,172.0,31.0,109.0,79.0,169.0,65.0,38.0,5.0,121.0,133.0,35.0,75.0,329.0,1768.0
1768,53.0,8.0,20.0,407.0,361.0,612.0,78.0,180.0,8.0,14.0,65.0,8.0,204.0,13.0,1769.0
1769,446.0,142.0,463.0,1050.0,101.0,1721.0,477.0,2867.0,80.0,264.0,311.0,55.0,1233.0,267.0,1770.0
1770,699.0,160.0,437.0,488.0,504.0,337.0,444.0,862.0,126.0,91.0,219.0,304.0,234.0,229.0,1771.0
1771,220.0,28.0,6.0,60.0,360.0,25.0,98.0,80.0,5.0,15.0,137.0,36.0,7.0,37.0,1772.0
